2025-07-14,SMFT3,SMART FIT,ON      NM,328547988,0.353,20250713
2025-07-14,SUZB3,SUZANO S.A.,ON  ATZ NM,630821784,1.498,20250713
2025-07-14,TAEE11,TAESA,UNT     N2,218568234,0.353,20250713
2025-07-14,VIVT3,TELEF BRASIL,ON,764884256,1.168,20250713
2025-07-14,TIMS3,TIM,ON  EBG NM,806346600,0.812,20250713
2025-07-14,TOTS3,TOTVS,ON      NM,531531039,1.039,20250713
2025-07-14,UGPA3,ULTRAPAR,ON      NM,1089082981,0.886,20250713
