2025-07-14,ALOS3,ALLOS,ON      NM,476976044,0.491,20250713
2025-07-14,ABEV3,AMBEV S/A,ON,4394835131,2.78,20250713
2025-07-14,ASAI3,ASSAI,ON      NM,1345897506,0.639,20250713
2025-07-14,AURE3,AUREN,ON      NM,323738747,0.14,20250713
2025-07-14,AZZA3,AZZAS 2154,ON      NM,136643320,0.232,20250713
2025-07-14,B3SA3,B3,ON      NM,5200055464,3.396,20250713
2025-07-14,BBSE3,BBSEGURIDADE,ON      NM,637332335,1.068,20250713
