2025-07-14,RAIL3,RUMO S.A.,ON      NM,1216914397,0.991,20250713
2025-07-14,SBSP3,SABESP,ON      NM,683495706,3.629,20250713
2025-07-14,SANB11,SANTANDER BR,UNT,356586730,0.471,20250713
2025-07-14,STBP3,SANTOS BRP,ON      NM,409543219,0.269,20250713
2025-07-14,SMTO3,SAO MARTINHO,ON      NM,128130966,0.104,20250713
2025-07-14,CSNA3,SID NACIONAL,ON,727459637,0.285,20250713
2025-07-14,SLCE3,SLC AGRICOLA,ON      NM,194261422,0.168,20250713
