2025-07-14,BBDC3,BRADESCO,ON      N1,1469064981,0.966,20250713
2025-07-14,BBDC4,BRADESCO,PN      N1,5111682020,3.902,20250713
2025-07-14,BRAP4,BRADESPAR,PN      N1,250982988,0.199,20250713
2025-07-14,BBAS3,BRASIL,ON      NM,2842613858,2.858,20250713
2025-07-14,BRKM5,BRASKEM,PNA     N1,265388400,0.123,20250713
2025-07-14,BRAV3,BRAVA,ON  ATZ NM,451311960,0.382,20250713
2025-07-14,BRFS3,BRF SA,ON      NM,832617717,0.871,20250713
