2025-07-14,BPAC11,BTGP BANCO,UNT     N2,1287247964,2.5,20250713
2025-07-14,CXSE3,CAIXA SEGURI,ON      NM,600000000,0.411,20250713
2025-07-14,CMIG4,CEMIG,PN      N1,1858636840,0.955,20250713
2025-07-14,COGN3,COGNA ON,ON      NM,1872454628,0.236,20250713
2025-07-14,CPLE6,COPEL,PNB     N2,1671982390,0.944,20250713
2025-07-14,CSAN3,COSAN,ON      NM,1160227510,0.352,20250713
2025-07-14,CPFE3,CPFL ENERGIA,ON      NM,187732538,0.34,20250713
