2025-07-14,USIM5,USIMINAS,PNA     N1,515193199,0.105,20250713
2025-07-14,VALE3,VALE,ON      NM,4270903023,11.375,20250713
2025-07-14,VAMO3,VAMOS,ON      NM,485166826,0.09,20250713
2025-07-14,VBBR3,VIBRA,ON      NM,1113939036,1.152,20250713
2025-07-14,VIVA3,VIVARA S.A.,ON      NM,123160591,0.149,20250713
2025-07-14,WEGE3,WEG,ON      NM,1482105837,2.802,20250713
2025-07-14,YDUQ3,YDUQS PART,ON      NM,260249057,0.172,20250713
